A4_max,A4_min,A4_mean,A4_std,A4_entropy,A4_shanon_ent,A4_energy,A4_median,A4_skewness,A4_kurtosis,A4_linelen,D4_max,D4_min,D4_mean,D4_std,D4_entropy,D4_shanon_ent,D4_energy,D4_median,D4_skewness,D4_kurtosis,D4_linelen,D3_max,D3_min,D3_mean,D3_std,D3_entropy,D3_shanon_ent,D3_energy,D3_median,D3_skewness,D3_kurtosis,D3_linelen,D2_max,D2_min,D2_mean,D2_std,D2_entropy,D2_shanon_ent,D2_energy,D2_median,D2_skewness,D2_kurtosis,D2_linelen,D1_max,D1_min,D1_mean,D1_std,D1_entropy,D1_shanon_ent,D1_energy,D1_median,D1_skewness,D1_kurtosis,D1_linelen,label
181.62283679673698,-105.78563790466283,8.914919631055499,85.19646533279622,1120610.3543038554,3.0710698665490854,117406.61595568841,-5.854203621158824,0.6148044603333829,-0.6667501847877588,1713.8754763497761,147.15790547774654,-111.63630623445532,3.1920562115813365,66.17042678339354,645666.5740866576,2.8340248168972653,70219.43365686943,-7.120555287876249,0.5559059231475849,-0.10736884670474112,1193.3403022244652,55.4737404526724,-76.45094826392094,-0.8637775314225405,39.98787326771336,402898.54545476177,4.289336384302148,51192.83584315184,3.092176244822747,-0.34560824504653026,-1.0306351420802145,1756.4728510968475,39.525631406788015,-47.84173202835918,-0.30309039449146125,15.677878757588083,98690.98304000204,4.894219324779791,15736.815751991337,-0.1494674272344736,-0.2283227626746555,0.34499828973179714,1378.8988932491338,11.709047755044947,-29.369113388518798,-0.1481166074458059,4.430933840605442,11321.623310791609,4.804545617009095,2515.8544933406392,0.24094667008199527,-2.1155566728900856,13.24781355197036,551.5419576218584,0
214.37365830785623,-167.56292804611692,5.095439835828701,94.0406208952219,1406938.4936680864,2.811706234740516,141913.63016767032,17.112377216023773,0.020622065322490387,-0.01648756915970928,1648.0107185125476,183.10358307222023,-148.20999374957876,26.069689163852512,71.96810722656994,890705.6809733476,2.8088130383882812,93744.59441399932,32.880656149054616,-0.28061635247468814,0.8409100094969073,1393.197947473743,87.4332055632828,-111.40655752865929,1.8729178437553893,51.74497592533565,732947.4899710075,4.06342583951802,85793.61135241677,5.084961737355193,-0.23069877181222223,-0.6584907898300707,2371.1396443361064,46.005183804840165,-44.85405419491461,0.39838768587648066,17.638277502745744,131410.90166681728,4.765185586067496,19921.122944775972,2.7461911248700015,-0.09452860904192804,0.6127022618016102,1461.7970132382006,23.422444091121513,-12.09020632486829,0.16641813214755097,4.932340781677735,13154.269950782851,5.518797469123153,3117.5271144075277,0.37127752971806544,0.6962725907132515,3.002729329775274,672.5221955284836,0
194.42713162558846,-346.9529324195537,-15.577651568395044,113.5934436766353,2265491.887389022,2.143495600179363,210338.1387952518,-18.180049419305483,-1.049871150428569,2.4482154352634975,1625.7584241933946,116.1604454587839,-197.7907423637426,-11.615285362787045,84.91169084039542,1153178.7727009912,2.6857416692308957,117518.56152694189,-11.436499686532304,-0.5485468671193641,-0.04782078409770296,1264.2756942193778,165.65526030150266,-137.60003964972304,1.2747529142809553,57.87733637080943,954687.2042551497,3.867804848809243,107245.1539319132,-11.255835441379476,0.3340455131123097,0.6604394666256792,2574.4181592572686,48.60976419615118,-39.38575520145068,0.12722617574642048,19.534271788050876,165501.00326871983,4.79945670505974,24422.653490511068,-0.1198055874019795,0.15448386218977536,-0.053059024861683124,1708.0911270502427,11.613830180404435,-9.827858633575305,-0.020181133563239306,4.560396802701589,9646.824297670733,6.150351917851907,2662.096163359074,-0.03200415586179406,0.09439664121560339,-0.6629314617425268,623.9988503706676,0
140.33855008715102,-140.94537816638,17.746638256441074,90.22163144164523,1267978.8481987116,3.5230128639431575,135278.1751903527,36.20660514472021,-0.2660691855049652,-1.296367054093419,1418.5767278282992,194.23135964879145,-94.7414638387256,20.057581954082483,68.33007663025568,775603.7326885235,2.5178124171880705,81140.89545826158,8.863557705097746,0.785246027951506,0.6320848819883893,1256.9064153939587,143.58151259314187,-94.23877520249037,1.8246848111795888,52.496347058704885,758441.5323175848,4.037383824744221,88294.26973338056,0.8389513778141913,0.26202815616733527,-0.05746910650653003,2484.4383593073503,43.23204597933341,-39.46218864339298,0.11655408603744799,19.029903729596704,153276.18340376054,4.959757182371119,23177.652532012195,-0.5953974050592516,0.13884238028092363,-0.3983147377989855,1704.2720762864299,24.00740145557686,-8.758843607063461,0.13461958129414778,4.599999303396072,11108.17150015045,5.492701136148576,2710.7988509327565,0.10848871396950743,0.9991414516192817,4.243814987596216,588.8787100492402,0
146.17768555113182,-164.59333516825242,-7.240963104292579,95.4786418522587,1402837.4635080935,3.366308991107946,146697.64154607386,-28.711225624786294,0.2553043399382012,-1.106615235892901,1313.6289289643942,160.55429643393666,-114.01924867162896,-4.614242975589574,82.18085410040105,995364.0492847046,3.478675581832788,108399.7443025469,-28.70572290437177,0.4363280158842983,-1.1058872896236516,1891.815487109456,91.52807901102203,-151.56601546701404,2.079258507523096,63.97952718741151,1164059.6123365257,4.193249680859221,131126.50288210675,13.22203428396796,-0.5819301868389533,-0.36674265441696674,2945.8459318726414,51.5398195605034,-56.546496345693036,-0.32382652254713673,21.452031737468676,201762.2196356061,4.965465826395716,29458.849874052376,0.2564027915962601,0.09712141890061186,-0.15573885788281094,1907.7361032919935,11.015340988855353,-49.875905601975305,-0.2818441805372707,6.387328698658848,29643.249632742496,4.179750383683692,5232.307717992147,-0.20848109636780704,-3.560976101480589,26.10779922017267,698.2295541529732,0
92.19158499444546,-127.28255221532868,5.320821840344826,65.23712028796275,603606.8319120826,3.3608314625734,68547.08813636498,11.966812612515373,-0.38007647813700723,-0.9423951851317023,1300.4567507540623,109.59764628524411,-241.61441683587105,-39.570168238852546,85.62763333034104,1409770.3518134248,2.833074473344393,142366.23686730282,-40.564566603132405,-0.3778045553547943,0.11521751919539813,1241.0046157857055,88.40843873699774,-55.768549276446265,8.089130652211402,34.00258596703381,308423.5312140129,3.8720189746568527,39091.51638893026,6.708384614452358,0.3420917838245937,-0.144300953548123,1504.8037869790824,49.743253612869864,-42.57397944394407,0.2670672149848303,19.940200302855878,169037.23604525314,5.053831082789575,25451.706432981337,0.4566773907486896,0.11568607892045182,-0.44177690365732447,1808.0831681361474,19.994705966436943,-13.785756231698798,0.12034178678670404,5.0586660577043014,13721.612952741174,5.638120728482136,3277.3868069141245,0.4574187280446653,0.20474292905102978,1.5800823761932143,702.1567198627265,0
175.96121161443898,-182.72186430695626,-20.91343804898103,95.35275349856568,1490345.200260288,3.116521665851313,152472.31185258873,-21.776765817651132,0.1480677608338733,-0.6827545830823842,1650.8197208649594,137.68296337736237,-211.75858333286692,-8.576625735701459,83.08412394787754,1084951.4503106847,2.7457960228304295,111624.4825791452,12.14924820036987,-0.6873322810475554,0.2782447627024416,1705.1902572677277,105.04820387743027,-108.47356309106203,1.244699651261906,43.006743134307655,491274.3113358222,3.8892126540918577,59236.13543174944,9.28232154855697,-0.230498989409405,0.3013510032230884,1593.4240339526598,60.89126317661335,-53.41610287717017,-0.40731269032680195,19.947358883656555,172439.55949670175,4.871687193502947,25476.03392390998,-1.5217536421524942,0.10097118088496013,0.4815428530836483,1833.6328668581923,17.3193925016385,-27.297868665300847,-0.11761766541874949,5.54852589371499,17826.987333901918,5.421184228599117,3942.396609080868,0.27871847958751705,-0.8003767336466484,3.9111420830477455,766.847005752587,0
198.19112850174236,-231.54510795912597,21.823203660237738,93.25899145292796,1465110.5558142618,2.762333820704808,146775.86727701605,45.133176812733424,-0.8267110450654689,1.3953421640896417,1389.485373482986,218.4554231494615,-36.052793912546434,80.90698248345652,73.62488598831824,1922156.1558980462,3.0632131576661155,191465.01842193917,72.82093822278708,0.27694375396626686,-0.7495380413556769,1174.0122165620865,115.96889256746107,-105.78096291739983,0.5128559165168514,43.75584937003623,515816.7806632895,3.7582686790283093,61274.796009100995,-0.5587658098993507,0.1516620954516702,0.4705590782329665,1808.849043894811,58.37558963064827,-38.639384370582256,0.06304893371746206,22.72152357409975,227460.28462381894,5.080325145396241,33041.38295657047,0.5479575058027804,0.3492619194025974,-0.3997157018581916,2046.075929596789,13.63318458249734,-9.739712009083764,0.06340412519338084,4.765557722229198,10968.826886071312,6.062770078488297,2907.463742334704,0.2706201611969614,0.19319135476045401,-0.3162946057274585,656.1155837237804,0
176.78970015232096,-175.31021284436838,-1.1998534642029721,92.08163274167417,1313935.1085036956,3.079531894834982,135687.46778732992,4.978620612913607,-0.008729877178361973,-0.6128636117783275,1627.8688485107061,165.65901184162934,-160.23111513884612,7.439376986672029,82.78254930254258,1057853.1646518952,2.946803672161152,110532.71678364347,-0.13476868123375718,-0.020849071071053576,-0.350338966117516,1514.5387373106325,77.49669190627468,-95.32523573129777,0.9919177053814092,45.986622292779174,564492.0890548143,4.0182918992613015,67704.10658025547,12.832612804497394,-0.6080870557681782,-0.3811691004210038,1862.9939963437723,40.59447834511294,-48.787888635219325,-0.05093857350214881,19.023105406290075,152917.5378498772,4.973912932288137,23160.392578373958,0.46867357636057294,-0.0397355196804909,-0.22994839310041337,1796.2702459082836,10.921929301869692,-12.223886293725545,-0.007508921585216655,4.910502263742036,12048.245759971427,5.960096067553481,3086.4753748632374,0.14626188544930716,-0.2821069508578863,-0.1389883555806195,732.2519437978139,0
190.35649820631758,-147.6263442061384,4.856443709457636,88.47112038708784,1189842.788245894,3.2728302127120763,125611.58700879551,8.540636818620273,0.2257779160873642,-0.7464595300109034,1183.4601344354644,92.11948395467736,-116.45564517605096,-28.370687061506718,57.39207162830786,586543.4070102023,3.097579512255992,65579.93232209222,-22.520207263568143,0.18765419246758944,-0.7834751273540945,1007.8395473113856,135.49973093583057,-128.99397349697006,-5.990596533408892,53.98562466400494,830335.4703953814,3.838263874641493,94410.71735004509,-13.958394955271263,0.056641508789364324,0.47926234042170446,2327.2138268083936,66.18961017081945,-48.00551430782097,0.42644807053302825,20.452101091693617,186667.04980523564,4.653622162238136,26782.099009389858,-1.7809130344779196,0.6750470258573095,1.153952021406453,1688.2756461090921,56.87939353145907,-14.921219502428228,0.24438669504255356,6.7000051497050235,35770.42806931653,3.520891953630631,5753.573614436819,0.04907365254809873,4.598385694326881,37.585945426089204,661.2774273697418,0
